idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
L7CN85_E1_20.938_5.067,-1.3344952,-0.4679745,0.87077254,0.2491302,-0.42664996,0.113206565,-0.01502924,0.18420418,-0.13231267,0.026241073,-0.04326028,-0.06635569,0.021017179,0.08553046,-0.018603092,-0.0017871503,-0.0049251914,0.008519427,-0.06840892,-0.01665951,0.021932755,0.07119486,0.031433567,0.04982344,-0.050520115,0.016704671,0.019685024,0.019947646,-0.032272913,-0.016958117,-0.012703535,0.11509563,-0.031236885,0.03473997,-0.028830621,0.06661713,-0.012233255,-0.042860843,0.011628786,-0.0062571038,-0.016674249,-0.008236464,0.01263262,0.020337611,0.036596376,0.015040253,-0.029952463,0.008563312,-0.0084773265,-0.008144343
L7CN85_E1_10.883_23.074,-1.514985,-0.26168805,1.135534,0.017564949,-0.4469476,-0.06677069,0.008340545,-0.037821226,-0.11931855,0.003390074,-0.007572636,0.062462147,0.0031188019,0.06594676,-0.036176335,0.061495926,-0.10503026,0.06665776,-0.0032351166,-0.025481157,-0.09430057,0.021870073,0.025587492,-0.019659733,-0.038072683,-0.0048285476,-0.026948528,0.022185719,-0.009037488,0.0017688032,-0.0107022235,-0.029226026,0.033360634,-0.002581907,-0.023538986,0.03767928,0.016208401,0.004984021,0.0044391374,0.009129895,-0.003253988,-0.013455264,0.04902851,-0.009997081,0.0057204906,0.042853046,0.009625524,0.049868003,-0.014649566,0.055357963
L7CN85_E1_21.851_5.086,-1.7710729,-0.27263725,1.1806211,-0.030289395,-0.31246877,-0.04093349,0.06111072,0.07125372,0.005165037,0.051274065,-0.1359463,0.04684944,-0.07424262,0.11178749,-0.085992716,0.056248635,-0.0310953,0.030736731,-0.037581444,-0.03312443,0.02502339,0.046722103,0.058342725,0.04131017,0.01947616,-0.03278348,0.004215358,-0.05055883,0.017768184,0.061337866,0.02538294,-0.022688203,0.0030573108,-0.007774967,0.0038014688,0.012977132,-0.06278461,-0.04199332,-0.052175596,0.021581016,-0.0509156,-0.025708228,0.050586723,0.016963763,0.0024311626,0.043665797,-0.005496634,0.054846074,0.039170753,-0.0045387074
L7CN85_E1_24.08_24.079,-1.178046,-0.5360798,0.8617896,0.085680425,-0.25088587,0.16934115,-0.0843225,0.2132839,-0.08109275,0.05242256,-0.08085753,-0.049897715,0.029899457,0.022285437,-0.019311607,0.097284734,0.009067359,-0.049102843,-0.08375219,0.012823323,0.07805933,0.0687135,-0.023654535,0.09545304,-0.009048775,0.009013544,-0.0066204537,0.009210077,-0.020906642,-0.0370365,0.021616796,0.09881717,-0.009292478,-0.035005767,-0.0012777047,0.02663005,-0.025606968,-0.0074932836,-0.021489985,0.044746716,0.053773534,0.04080848,-0.030792467,0.013829477,0.01550873,0.0045268447,-0.008190474,0.028724786,-0.02521526,-0.06769881
L7CN85_E1_14.907_8.074,-2.6745589,-0.038762793,-0.66312796,0.8092578,0.22775349,-0.092436135,-0.0101116,0.04748544,-0.06715356,-0.095970675,-0.021180175,-0.03681317,-0.15116239,-0.029012159,0.04553877,-0.046142355,-0.023269424,0.091588594,-0.05150804,0.027764775,0.068951756,0.057043795,-0.012327499,-0.04364149,0.0027360804,0.024326488,0.014315916,0.030223232,0.02439652,-0.0669819,-0.07679121,0.03784415,0.0642815,-0.008463558,0.0105686,-0.017772755,-0.04465161,0.0394207,-0.027351715,-0.0052351495,0.004371455,-0.024291754,0.043148153,0.005691653,0.008139925,-0.050416186,0.0035983473,-0.015062388,0.011517469,-0.022977425
L7CN85_E1_9.056_28.093,-0.0032350668,-0.38323975,-0.3182231,-0.29046816,0.21535164,-0.017091466,0.06254918,-0.023593629,-0.5198532,0.0618545,0.06496633,0.22091772,-0.12138443,-0.010015092,0.059806027,-0.058568995,-0.02502126,-0.0384759,-0.06805962,0.026778538,0.05605863,0.17511393,0.032530304,0.050969448,0.07310011,-0.091139615,0.02692155,-0.047773298,-0.07120609,-0.05143972,-0.0067229066,-0.035987962,-0.07068135,-0.015448673,0.00820387,-0.015944663,0.031215327,-0.009324545,0.03112226,0.04891679,0.0032002337,-0.00756844,-0.11511895,0.041644875,0.019761741,0.023790943,-0.06822206,-0.030740011,-0.04824674,-0.025423924
L7CN85_E1_26.951_10.031,-0.7886167,-0.09961766,1.0391765,0.12033722,-0.78149736,-0.07226971,-0.10829879,-0.017499853,-0.05262007,0.01988506,0.073052935,0.060084395,0.07321983,-0.0056396145,-0.07538101,-0.018101547,-0.014006535,0.084200986,0.0005688984,-0.003777098,0.010019779,-0.0024302825,0.019496724,0.032134194,0.002042761,0.024474172,0.021881063,-0.013067013,-0.026898883,0.096227385,-0.085436866,0.021720167,0.0069008144,-0.01505097,-0.028706606,0.027523162,-0.043704405,-0.018008748,-0.011245188,-0.04344008,0.05979063,-0.037854146,0.0044021513,-0.024535216,-0.018813359,0.023177654,0.035084922,-0.031730164,0.035819642,0.01499241
L7CN85_E1_12.967_6.123,-0.25047988,-0.49779186,0.6899917,0.1351988,-0.7937638,0.19932473,-0.093835965,0.09553379,-0.120384395,-0.06975258,0.27948353,-0.1533565,0.030927481,0.060067803,0.014768725,0.16619104,0.14237152,-0.02321972,0.033544376,0.03461883,0.01811736,0.08062892,0.049815428,0.0876423,0.051725008,-0.07006018,-0.060724717,0.05882796,0.114469916,-0.053538673,-0.030629428,-0.014958445,0.025750102,-0.04955526,0.038533293,-0.030678863,-0.044153214,-0.032126028,-0.006337536,0.024468208,0.017753318,0.07122911,0.0006926209,-0.010551898,-0.013841572,0.0087567745,-0.02065684,-0.03071545,0.030156817,0.01164924
L7CN85_E1_9.079_25.069,-1.1384597,-0.5144037,0.918541,0.22653317,-0.44020915,0.16782267,-0.1253238,0.12016762,-0.06391788,0.16439018,-0.04802531,-0.021736791,0.059497256,0.06074734,-0.09247235,-0.1113272,-0.017930616,-0.05766008,-0.0733307,0.039200068,0.10487852,0.06800465,-0.01886014,0.06744049,-0.054363407,0.028176852,0.0020092013,0.027906721,-0.039768137,0.0012951232,-0.072566,0.014484231,-0.032410376,-0.038644962,-0.06557459,0.026018286,-0.03282667,0.021920133,0.0010945415,-0.013625851,0.015659217,-0.040023472,0.0176531,0.039808758,-0.009483373,-0.041170113,0.015246675,-0.025528973,-0.045226306,0.020182569
L7CN85_E1_10.938_28.091,-1.6239411,-0.23221032,1.2362491,0.01828783,-0.26246017,-0.31034806,0.06286012,0.00593994,0.030568477,-0.03173925,-0.020519711,0.10499831,-0.0014779232,0.09815163,-0.069090836,0.109342724,-0.066578895,-0.024124745,0.027070178,0.10125788,-0.038502768,-0.034751788,0.10829584,0.040701687,-0.06621404,-0.017327568,-0.029432647,0.027114708,-0.06822016,0.06673321,-0.052102372,0.012012967,-0.039526306,0.0028722398,-0.013126251,-0.02506082,0.08339916,-0.11053376,-0.03844374,-0.012942899,0.004983572,0.03798549,-0.02908169,0.0148105165,-0.028656658,-0.036228634,-0.020101167,0.022780837,-0.0016138777,0.0075760838
L7CN85_E1_23.98_7.098,-1.5924106,-0.31758624,0.9853038,0.009226222,-0.3747455,0.05775515,-0.10356172,0.07086711,-0.10626209,0.03376235,-0.037063308,0.087429665,0.09616977,0.11889418,-0.095526494,0.046520423,-0.050967436,0.22265941,0.037509225,0.0035829432,0.08001743,-0.02989599,-0.0007327832,-0.02917901,-0.0048045553,0.0069039185,-0.020121252,0.0030045104,-0.07266728,0.04944597,0.0028132591,-0.05357246,-0.065497085,0.046354428,-0.050044138,0.059110492,-0.033797637,-0.052634746,-0.07473416,0.056556415,-0.08725582,0.057306144,0.0017328082,-0.027060147,0.029736,-0.05046393,-0.0042948574,0.01996393,-0.055139124,0.034584094
L7CN85_E1_30.05_27.062,-1.3910277,-0.44830942,1.1130135,-0.019419128,-0.50634354,0.18368861,-0.18106107,-0.05559825,0.2290124,0.23391482,0.20253487,-0.0075202966,0.03766673,0.03711665,-0.0973835,0.34414592,-0.15294793,-0.10576112,-0.1444847,-0.040048946,0.008368483,-0.09268767,-0.047785573,-0.043090165,-0.058519427,-0.06369743,-0.07774409,0.17538252,-0.08512021,-0.12764677,0.1091201,-0.026276387,0.13354129,-0.025824144,-0.008417359,-0.039943777,-0.06844505,0.015402472,-0.04913028,-0.046373203,0.03450488,-0.045583606,0.09881631,0.016706785,0.019961873,0.024355954,0.07734389,0.05558127,0.04219188,0.09943226
L7CN85_E1_22.99_3.065,-0.61325437,-0.2061922,1.0195138,0.0420391,-0.5468419,-0.082271025,-0.011349827,0.11633852,-0.24672021,-0.11067264,0.04220245,0.053764746,0.055686735,-0.117772035,0.018036699,0.033836056,0.0028704728,0.076834925,0.0064199297,0.012769279,-0.01755142,0.023667023,0.109247506,0.0278977,-0.006964282,-0.031703793,-0.030166056,-0.015370168,0.02447198,0.017202351,-0.02431978,0.095890924,-0.06361777,-0.016460279,-0.053060465,-0.0042274757,0.028106004,-0.021269633,0.028196909,0.017197121,0.034454275,-0.037561525,0.026684294,0.019907322,0.008161016,-0.010693589,-0.026368342,0.021027481,-0.006874118,0.008312402
L7CN85_E1_31.191_25.035,-2.5797648,-0.3680553,0.80525815,0.6365392,-0.27562505,0.1903744,-0.02250672,-0.06025794,0.18636589,0.180814,-0.05987317,-0.037467793,-0.08171259,0.16463682,-0.1422814,0.18603025,-0.18055008,-0.08830141,0.13295607,0.0608882,-0.1600407,-0.07457647,-0.008371775,0.04837786,0.061358288,0.01946451,-0.1040405,0.09218212,-0.16956079,-0.011740377,0.0100347735,-0.001578927,-0.03257771,0.0022463482,-0.017429197,0.004313659,0.05211302,-0.015017409,-0.021505352,-0.033404727,-0.041293837,-0.004468009,0.014540939,-0.04109197,-0.09273718,0.14697939,0.045709487,0.03704809,0.0338827,0.013640987
L7CN85_E1_9.873_3.033,-1.5517058,-0.468646,1.2140726,-0.16158165,-0.20744292,0.057902973,-0.080926344,0.051746227,-0.021149952,0.13919772,-0.043558616,0.027309552,-0.110174336,0.11082479,-0.05959761,0.07124905,-0.06489233,-0.09148592,-0.07540987,-0.064948134,0.039056405,0.021313094,0.09584016,0.022866465,-0.03696934,0.011606211,0.011611502,-0.024256611,-0.03126397,0.03063697,0.035951015,0.054017693,-0.0057292976,0.068913296,-0.04887215,0.03651477,-0.031303227,-0.055352695,0.019662116,0.03256716,-0.023444558,-0.02950092,0.047255646,-0.0002444368,-0.004001271,-0.06922318,0.013645325,0.031833928,0.036769766,0.023991775
L7CN85_E1_27.93_8.061,-1.1364249,-0.16734135,1.0592215,-0.12133779,-0.586661,-0.045929708,0.048496228,-0.088777244,-0.08467525,0.05935057,0.013608992,0.061759803,0.020392835,0.11826193,-0.0740007,0.19889581,-0.07405071,0.038023785,-0.022339528,0.102798894,0.06259586,0.058880046,0.07420763,-0.009729267,0.008850861,-0.09470003,-0.053185888,-0.011429422,0.07547523,-0.00025619194,-0.0034434274,-0.09693242,-0.014239742,-0.00210391,0.010417622,0.049281757,-0.0317872,-0.07980582,-0.021477574,0.017801981,0.011566773,6.0342252e-05,0.013387393,-0.056195155,-0.039072998,-0.0076783225,-0.007559659,0.06076615,-0.00014951825,0.052504335
L7CN85_E1_14.049_22.059,-0.65599865,-0.19017014,-0.54133004,-0.08010178,0.07146939,-0.117415674,0.00804765,0.018336982,-0.31290638,-0.030853208,0.051885523,0.05634968,-0.041978743,-0.11821941,0.021603229,0.08705218,-0.02312648,-0.057565395,-0.02769265,-0.020874452,-0.030575767,0.031556737,0.00089255814,0.103605,-0.022109177,-0.033799626,-0.014894873,0.022179604,-0.023265004,-0.009157068,-0.004292546,0.039106496,-0.04233776,0.065720506,-0.033413112,-0.008662936,0.020464122,0.04668673,0.009921673,-0.0014305543,0.022785356,-0.035224594,0.05199475,0.03662669,-0.024419528,-0.036756996,-0.0019102935,0.00085854065,0.030616088,0.017348655
L7CN85_E1_21.907_8.077,-0.8513271,-0.43837482,0.93693405,0.23103979,-0.3696054,0.20410188,-0.025305085,0.034335677,-0.25760913,0.13821542,0.04818645,-0.0148060685,0.08322333,0.0117574865,0.04892713,-0.04254345,0.0354283,0.06775868,0.011604056,-0.08983235,0.15101103,0.022770789,0.014877988,0.1274707,-0.044047073,0.037226643,0.051397637,-0.10496496,-0.008998536,0.0025183726,0.12513494,-0.018624796,0.022789776,0.010930399,0.027170178,0.0019470323,-0.10137189,0.06922346,0.05901004,0.05961377,-0.0036715101,0.036700193,0.012258522,-0.036550574,0.0017141569,-0.04512936,0.07203534,0.028600782,0.029955894,0.010862617
L7CN85_E1_24.102_27.109,-0.11016958,-0.53409284,-0.17118579,-0.60860664,0.35622165,0.22683318,-0.26680735,-0.09981804,-0.37657294,0.2062925,-0.08000749,-0.0124108,-0.31658033,0.019848235,0.06100085,0.007569609,-0.06643001,0.032844543,-0.09780032,-0.0010134998,0.041318975,0.08825258,-0.052282326,0.06656431,-0.03730714,-0.05320943,-0.09842342,-0.11275412,0.018659879,-0.045357987,0.11118129,0.07308921,0.012634582,0.102904916,-0.041763946,0.024586014,0.026935425,0.026707508,0.020110462,0.018930916,-0.02907677,-0.018054653,-0.05352189,-0.047069814,-0.025372427,-0.021726167,-0.015406374,0.015612442,0.013834389,-0.050561495
L7CN85_E1_9.082_26.085,-1.8008281,-0.35737023,1.1950768,-0.07059273,-0.2165162,-0.16214462,0.025323551,0.16806881,0.007436677,0.008556079,-0.13352327,0.16406935,-0.060678467,0.13699993,-0.0049331496,0.049040228,-0.122045465,0.11015509,-0.09927969,0.09719683,-0.019945508,-0.04856179,0.065278515,-0.0395491,-0.12588924,-0.0032677057,0.029359912,0.054003283,-0.032374345,0.014088862,-0.0030615553,-0.102062516,-0.03057367,0.019356407,-0.02125374,0.07450964,-0.028687865,-0.04574856,-0.0052148486,0.017867409,-0.02577841,0.045899283,0.02004149,-0.052904353,-0.030742045,0.0027905381,-0.030319951,0.06552798,0.0056093503,-0.013245713
L7CN85_E1_7.921_23.09,-1.4658877,-0.35983276,1.0164938,0.28887057,-0.40869159,-0.035227,0.020417498,0.08645046,-0.07859179,0.05847792,-0.024652421,-0.104173705,0.027001742,-0.06104191,-0.018744051,0.0023313388,-0.09255268,-0.06524346,-0.005124772,0.10594025,0.03192688,0.063681774,0.056944408,0.04082245,0.0008325968,-0.020054452,0.012257352,0.08316729,-0.05128149,-0.0874849,-0.04398848,-0.012709461,-0.04975465,0.023567539,-0.04108661,0.012686873,0.037686285,-0.03625948,-0.039459888,0.019223612,0.020893153,0.016755152,-0.017348252,-0.013723833,-0.002358608,0.02069552,-0.09661392,0.060096674,0.039820097,0.0073195696
L7CN85_E1_28.93_5.097,-0.68086207,0.14611112,-0.49351013,-0.17730717,-0.20782882,-0.24465391,-0.022088189,-0.48364526,-0.29067793,0.07862586,0.01401245,0.31733286,-0.019191567,0.022077825,0.037071247,0.16333114,-0.15164371,0.21084124,0.0020781653,0.17618795,-0.15288523,-0.1776939,-0.0697686,0.02599825,-0.08469542,0.049100198,-0.01951383,-0.08547534,0.0350265,-0.06152393,0.012321455,-0.111149736,0.106233165,0.015485059,0.047960274,0.056268297,-0.034320824,-0.13152535,0.05502466,-0.14815661,-0.03851688,-0.05764265,-0.007172497,-0.051120568,-0.030897496,0.025444806,0.092357665,-0.09896488,-0.02790192,0.028066065
L7CN85_E1_25.976_12.031,-3.6570406,-0.18189189,1.1100092,0.8366471,0.02004207,0.038637295,0.23462343,-0.08228672,0.2267543,-0.15781042,-0.18684797,-0.061404724,-0.23805663,0.3494996,-0.19453856,-0.08530787,-0.2448541,0.10281868,0.060292598,0.017797627,-0.032622974,-0.113887854,0.06853712,-0.042206064,0.046818487,-0.024216637,-0.029609926,-0.022500888,-0.068316415,-0.020002015,0.07215341,-0.052165627,-0.019010784,-0.10616275,0.001376977,-0.044481806,0.04174547,0.028071292,0.017860306,-0.014639246,-0.077066846,0.031432882,-0.08331342,-0.090295166,-0.06420411,0.029175539,0.0043651983,-0.04177451,0.004339896,-0.030630035
L7CN85_E1_7.967_22.112,-0.9595149,-0.08927193,-0.2660668,-0.3225626,0.21889967,-0.3400947,-0.20556395,-0.016461356,-0.21813583,-0.025693301,0.07185935,0.01329181,0.06817286,0.09076072,-0.012790767,0.087565444,-0.028924389,0.11918983,-0.033448745,-0.09427759,-0.11939543,0.0063742157,-0.046493147,-0.0053628776,-0.034689657,0.055876657,0.093183376,0.069733985,0.02514059,0.0055838013,-0.008435793,0.01006598,0.017389745,-0.05444822,-0.055605564,0.015794504,-0.048481118,-0.0021408945,0.03882327,-0.008747935,-0.0014354945,-0.04861968,0.005946886,0.006017783,0.032710094,-0.00021208543,-0.0145349465,0.005913701,-0.027029198,0.04958099
L7CN85_E1_25.038_4.029,-0.9311699,-0.3956203,-0.5074121,-0.34657884,0.2753304,0.035123564,-0.049540196,0.17774805,-0.35620773,-0.018959783,-0.014392775,0.04975072,-0.08638364,0.09893479,-0.0111237755,0.08591264,0.104843184,0.090352096,-0.12732926,0.0130061,0.038057927,0.17591561,0.16677634,0.05342386,0.026521925,-0.038392268,0.032566883,-0.015535541,-0.010911533,0.028136363,0.06617754,0.07366416,-0.007731526,0.050484985,-0.06970112,-0.01903146,-0.016402004,0.027379878,0.06479787,0.0024904641,0.031658392,-0.03821757,0.0024463627,0.008751523,-0.026653778,-0.018737549,0.0059444737,-0.048276335,0.03485377,-0.01812384
L7CN85_E1_19.999_7.053,-0.92092454,-0.37187856,1.0167391,0.27022108,-0.530758,-0.08671358,-0.08640586,0.004942593,0.005194348,0.15079005,0.16794252,-0.05267588,0.10431024,-0.054743566,0.030651024,0.054847315,-0.058561444,-0.098606706,-0.014369172,0.05859753,-0.04126256,0.082375124,-0.009495055,0.009366772,0.034404352,0.0024866695,-0.03363773,0.09993881,-0.06742096,-0.0011177473,-0.050454326,-0.00083220005,0.037608445,-0.0033779247,-0.056922425,-0.024683172,0.051729776,0.023292037,0.0034332797,0.017720703,-0.015700473,0.010339353,-0.0036859065,-0.026467577,0.013308728,0.0021387152,-0.06316973,-0.0072203223,0.0061011575,0.050424118
L7CN85_E1_12.976_4.17,-0.7542095,-0.4557694,0.7578305,0.48572382,-0.41144893,0.18510826,0.51068413,0.05205362,-0.35779735,0.13397393,0.20384786,0.016236845,0.13294794,-0.15693727,0.066927485,0.21351837,0.05989322,-0.21676944,0.07646196,0.022491101,-0.04770011,0.108705476,-0.02901451,-0.16033268,0.058636494,-0.040967617,0.045576833,0.11534872,0.014986873,-0.032966137,0.011019439,0.032991827,0.04489075,0.014554081,-0.036935396,0.099710114,0.06773267,-0.0023751557,-0.02993428,-0.052064568,-0.0303309,0.032651827,-0.034216214,-0.07054569,-0.0063361283,-0.050671715,-0.05188137,0.054495603,-0.04411716,0.0037345923
L7CN85_E1_14.993_24.062,-1.1480694,0.0023947833,-0.53956807,-0.017655091,-0.061574634,-0.19173966,-0.11636302,-0.2574468,-0.17221111,0.023382355,0.03947292,0.1646632,-0.15597694,-0.05161336,0.102389276,0.2906683,-0.11454728,0.012441083,0.11236814,0.12920697,-0.23810408,-0.057669297,0.02678113,0.05539125,0.0102313645,0.05950532,0.02284588,-0.023654422,0.075548895,0.019788917,-0.0056370953,0.05173154,0.059403248,-0.027811185,0.046577916,-0.00014638249,0.058605738,-0.095051326,0.012379495,0.04475118,-0.049528178,-0.08365276,0.04486577,-0.05152977,-0.014160594,-0.0015387617,0.03504196,0.0089223385,0.0406757,0.006000122
L7CN85_E1_31.149_23.051,-1.0674546,-0.5001961,0.7529917,0.66754985,-0.53876406,0.23300372,-0.31250274,0.07056829,-0.10173479,0.06698892,0.13248253,0.027447771,-0.035330236,0.07941476,0.15583509,0.12654573,-0.18720035,-0.17898615,0.1733846,0.092010155,-0.07655885,0.021572523,0.019466612,-0.0016837942,-0.035207804,0.10240466,0.012732601,-0.0029104603,-0.1858575,0.0058500264,0.059811767,0.02950658,-0.1494153,-0.056514002,0.06509739,-0.023903975,0.06682639,-0.016499843,0.04849036,0.12783116,0.011175411,-0.04004172,0.09119351,-0.03334997,0.0152017325,0.1284747,0.06609173,0.061142307,-0.066009104,-0.12651677
L7CN85_E1_11.983_23.102,-0.8437383,-0.3449703,-0.56028837,-0.13596451,0.070905045,-0.011085629,-0.03619677,0.11595287,-0.34360984,0.15711595,0.008518398,0.07010401,-0.19181678,-0.16876243,0.01576235,0.07191495,-0.009137788,0.13251449,-0.022878755,0.0735764,-0.03131965,0.0645609,0.08347652,-0.0029872344,-0.006201349,-0.037146993,-0.057980433,0.02611522,-0.120666176,-0.028306372,0.012702344,0.033946145,-0.029668193,0.02252768,-0.028241584,0.013683645,-0.031045536,-0.042758785,0.015879638,-0.024397966,0.005770128,0.017364759,-0.040234383,0.024356654,0.04998724,0.022445932,-0.018778669,0.0023706648,-0.015994309,0.025173899
L7CN85_E1_29.933_7.095,-1.2235302,-0.10689652,1.2133663,-0.15965721,-0.32308674,-0.22050661,0.14309144,-0.16127163,-0.18301165,0.05666443,-0.08575204,-0.17822337,0.14830214,0.17687951,-0.095930204,0.0869737,-0.12348941,-0.03027869,0.07721379,0.04236514,-0.057585366,0.040508073,0.06733738,-0.00053175446,-0.06628577,-0.003202171,-0.08131837,0.040248964,0.06609781,0.050404154,-0.011932706,-0.0021224665,0.09967583,0.056693494,0.012202462,0.00021008309,-0.0009157881,-0.10014197,-0.03162437,-0.04762294,0.025424039,0.074638575,0.054496914,0.050753925,-0.018394217,-0.03637776,0.061251163,0.039008234,0.0733012,0.055324815
L7CN85_E1_15.855_6.046,-3.1480174,-0.21615246,0.95915264,0.9711013,-0.01917407,0.060837604,0.15431,0.083781764,0.12946072,-0.111787915,-0.106814474,-0.13278823,-0.17173973,0.18234321,-0.059503373,-0.09720374,-0.18847375,0.012408354,0.08673054,0.014481369,0.026313601,-0.07644434,0.0146627575,0.0037051728,0.0061517805,0.0018443516,-0.060278833,-0.038579363,-0.07964429,-0.019705987,0.049172208,0.006241733,-0.021133088,-0.06255354,-0.039233226,0.0014947075,0.00467409,0.06732636,-0.014409857,-0.01040051,-0.025870021,0.018825404,-0.069305345,-0.04895118,-0.035782572,0.05754406,-0.049257897,-0.029351857,-0.035598233,-0.039635178
L7CN85_E1_31.109_22.024,-1.2051537,-0.3457031,0.6041254,0.5367918,-0.61488813,0.106224895,-0.1769927,-0.30119848,0.014934941,0.14807974,-0.1660925,-0.21523838,0.24575202,0.1894612,-0.22035255,-0.06030512,0.079120174,-0.053715464,0.18888271,0.17750615,-0.0760891,-0.026848186,-0.15674555,0.03965835,-0.015873337,0.024664573,0.09637866,0.098618805,-0.22771843,-0.0070636068,0.061222374,-0.0005040867,0.048724625,0.015715064,0.03671366,0.009560395,0.016971532,-0.06740331,0.0390687,0.04503098,-0.026055261,-0.03745464,0.018360244,-0.074752,-0.033288665,0.075942606,0.010135867,0.068480596,0.050107293,0.01919067
L7CN85_E1_5.87_6.108,-0.6672173,-0.094347954,-0.33146617,-0.068518944,-0.01805472,-0.25562808,-0.19565687,-0.031107169,-0.17245135,-0.037116613,0.13537998,0.02525602,0.018458638,-0.1658042,0.04956018,-0.019866807,0.0969335,0.08119907,0.01315191,-0.018304612,-0.08356573,-0.019534264,-0.0155668985,0.08098243,0.05377978,-0.024001021,-0.014883435,-0.043884017,0.013988897,-0.093992464,-0.031115536,-0.058069035,-0.05442284,0.058019556,0.0078089107,0.034981735,-0.01084345,-0.014425166,0.000589296,0.00674544,0.07936498,-0.03661065,0.09275047,-0.038247384,-0.006352624,-0.035349958,-0.03496859,0.015279927,-0.057493605,-0.009083025
L7CN85_E1_20.045_2.047,0.42263356,-0.1998549,-0.31463474,-0.16047409,0.08852519,-0.18632224,-0.21011421,0.15961568,-0.26491818,0.08592876,0.053866394,-0.10889879,-0.040619776,-0.109317996,-0.012934426,-0.05421927,-0.115729146,0.08930501,-0.0037281662,-0.12811522,0.11484224,0.081307724,0.0050505004,-0.024195,-0.006710755,0.022404077,0.004735389,-0.04042815,-0.019927569,-0.06881638,-0.026966952,0.015819734,-0.005686395,-0.06533226,0.036539666,0.0057975603,-0.010004237,-0.059237868,0.09843894,0.085629255,-0.011118632,0.053399205,-0.079848446,-0.07237731,-0.06057413,0.0030771885,-0.070930526,-0.031108847,0.055024646,-0.0060808402
L7CN85_E1_28.916_4.047,-2.3875132,-0.06536883,-0.62260026,0.45329773,0.11571675,0.22239113,-0.1936563,-0.2990948,0.018130235,0.17743145,-0.067718685,0.36539078,-0.07096366,-0.045036428,-0.12457736,0.1887368,-0.022069428,0.011826215,0.0077115865,-0.084573075,0.07666452,0.076911286,-0.12545535,-0.1437899,0.062371224,0.09725992,0.06477994,0.0031552985,0.030897211,0.06351285,0.03863714,-0.0185247,0.039198946,0.04345116,0.00139229,-0.05647785,0.013274085,-0.007194414,-0.0039253635,-0.0031756163,-0.11531854,-0.0047265887,0.05847341,0.12016721,-0.012515567,0.061252676,-0.05059775,0.049285457,0.04077252,0.04080116
L7CN85_E1_9.866_2.021,-0.89254445,-0.6416029,0.88285214,0.2086307,-0.47975758,0.2577644,-0.007927695,0.14021535,-0.18321867,0.040694904,-0.039338402,-0.016808094,-0.10528305,-0.10522695,0.016324477,-0.026246458,0.18867195,-0.11436848,0.028095653,0.036511175,0.008339284,0.10233977,-0.016177498,0.08990916,0.0024741692,0.0080810385,-0.041244153,0.00025274768,0.019322827,0.020124648,-0.085693665,0.05674623,-0.012581848,0.012545735,-0.038788542,0.012975009,-0.06562245,-0.004155319,0.034530316,-0.03352725,0.033089858,0.03577178,0.022854296,0.0010111602,0.015131788,-0.0124215875,0.01696226,-0.029644178,-0.057485502,-0.01638931
L7CN85_E1_25.033_11.046,0.52851826,-0.1389152,0.8014411,0.03907694,-1.0845104,0.12604381,-0.2151815,-0.1827944,-0.20165847,0.12655154,0.24874169,0.19170865,-0.13327473,-0.02831138,0.07785277,0.07472884,-0.06280375,0.15054408,0.033697255,-0.050787814,-0.07280835,-0.053441513,0.060374692,0.037236057,-0.04264856,-0.011484075,-0.025957463,-0.00857171,0.08792204,0.06527947,0.054275613,-0.0075310105,0.058720678,-0.05153278,0.02357293,0.02369523,0.012040279,0.0012382157,-0.014675543,-0.033980757,0.026900211,0.01771532,0.053726826,-0.04656422,0.066470005,0.0187768,0.060764518,-0.051652886,0.011086779,-0.013144126
L7CN85_E1_6.968_27.146,-1.3308125,-0.3127838,1.3642515,-0.0526992,-0.4097467,-0.13714337,0.15906928,-0.07838411,0.13681693,0.20554,0.04124351,-0.069683865,0.013184529,-0.008261595,-0.119648285,0.16336855,-0.108256675,-0.09180588,-0.0075637754,-0.038416564,0.033445343,-0.011200268,-0.004368121,-0.09927695,-0.090919755,-0.014052684,-0.075526655,-0.067786925,0.046033457,0.008822495,-0.073127404,-0.11139188,-0.007573679,0.04206478,-0.06513864,0.03391356,-0.012620747,-0.016076583,0.0065012765,-0.018434731,-0.08623234,-0.0075590312,0.017063256,0.017038634,-0.025465354,-0.018864412,-0.0021540285,0.04738295,0.0056666173,0.062202774
L7CN85_E1_28.961_19.066,-0.95154685,-0.09831273,-0.9797224,0.6798877,-0.14159238,0.06143289,-0.3073764,-0.26232803,-0.00673939,0.37529412,0.02289057,0.021360816,-0.0002652877,0.08200911,-0.08544298,-0.00928844,0.06032182,0.20399123,0.053901426,0.186203,-0.08938511,0.007003814,-0.053569965,0.058621332,0.059153527,-0.035492763,0.009028372,-0.059744667,-0.054260705,0.20963512,-0.06376368,0.070404254,0.016293885,0.030499624,0.0012066737,-0.08068384,0.004564207,-0.0063289986,0.0433783,0.054063622,-0.03663988,0.007941531,0.076022014,-0.11060208,-0.030746192,-0.060244285,0.047042787,-0.022069609,0.014226666,-0.031586774
